vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-4.46666666666667,0.137993525533685,-3.73333333333333,0.0716341911415699
-4.43333333333334,0.121509312872638,-3.7,0.081107311023136
-4.4,0.116158255165249,-3.66666666666666,0.0915737340482871
-4.36666666666667,0.117519442203546,-3.63333333333333,0.0896268985844308
-4.33333333333334,0.114833513377811,-3.6,0.0988387040522282
-4.3,0.10578723072084,-3.56666666666666,0.0922712275220023
-4.26666666666667,0.107755939381707,-3.53333333333333,0.101601816391396
-4.23333333333334,0.0915175016413212,-3.5,0.107180887439289
-4.2,0.097272812913089,-3.46666666666666,0.0910343564285674
-4.16666666666667,0.0828397377610771,-3.43333333333333,0.108300547219924
-4.13333333333334,0.0825518792326223,-3.4,0.102742049372537
-4.1,0.0778591185926951,-3.36666666666666,0.111441882960891
-4.06666666666667,0.082616123245957,-3.33333333333333,0.0945864910651543
-4.03333333333334,0.0743797988766337,-3.3,0.0961070334889983
-4,0.090685231785749,-3.26666666666666,0.109332245609126
-3.96666666666667,0.11113606634118,-3.23333333333333,0.109888009231305
-3.93333333333334,0.144478633680696,-3.2,0.0950360479961128
-3.9,0.160202983268259,-3.16666666666666,0.0894275909807089
-3.86666666666667,0.177198668972881,-3.13333333333333,0.0892925576227986
-3.83333333333334,0.179123646355965,-3.1,0.0799806221916296
-3.8,0.177141000523264,-3.06666666666666,0.0875422181423159
-3.76666666666667,0.172393579565167,-3.03333333333333,0.0765263349664111
-3.73333333333334,0.182415570064188,-3,0.0796983264389178
-3.7,0.166805332960547,-2.96666666666666,0.0846564828769902
-3.66666666666667,0.147199012413818,-2.93333333333333,0.0921815428793871
-3.63333333333334,0.126679247811138,-2.9,0.080101159076884
-3.6,0.128011305857978,-2.86666666666666,0.123151737526957
-3.56666666666667,0.119059439226252,-2.83333333333333,0.126041947198858
-3.53333333333334,0.122137740252959,-2.8,0.130618796522491
-3.5,0.12183305735113,-2.76666666666666,0.133859884320869
-3.46666666666667,0.138431851099489,-2.73333333333333,0.120210858223832
-3.43333333333334,0.165003341293343,-2.7,0.0917484021833653
-3.4,0.183172319192556,-2.66666666666666,0.0975826051035081
-3.36666666666667,0.159711055520976,-2.63333333333333,0.0746838771289257
-3.33333333333334,0.194007759830301,-2.6,0.0773664501497294
-3.3,0.146266476548728,-2.56666666666666,0.0652682291858769
-3.26666666666667,0.168062202837427,-2.53333333333333,0.0785883410508785
-3.23333333333334,0.162568296676858,-2.5,0.0848359579758897
