vertical_wire_distance_mm,vertical_wire_profile,horizontal_wire_distance_mm,horizontal_wire_profile
-3.66666666666667,0.0525299374380292,-2.93333333333333,0.0401988676802282
-3.63333333333334,0.0365616386828514,-2.9,0.0282328944244887
-3.6,0.0352818881552513,-2.86666666666666,0.0249038641004041
-3.56666666666667,0.0377397193196996,-2.83333333333333,0.0477785685350603
-3.53333333333334,0.0379174777668021,-2.8,0.0340189019414002
-3.5,0.0358737629661974,-2.76666666666666,0.0314660309832166
-3.46666666666667,0.0388884970705416,-2.73333333333333,0.0379025190830865
-3.43333333333334,0.0407934997796199,-2.7,0.0243770928086414
-3.4,0.0454291381963579,-2.66666666666666,0.0188957215483504
-3.36666666666667,0.0424912962009969,-2.63333333333333,0.0162608062907738
-3.33333333333334,0.0459612097843097,-2.6,0.0171072292442349
-3.3,0.0461685358171091,-2.56666666666666,0.0175325417747609
-3.26666666666667,0.0433758091248419,-2.53333333333333,0.0196227933019532
-3.23333333333334,0.0482358624603682,-2.5,0.0211063137480546
-3.2,0.0351885058857701,-2.46666666666666,0.0237491747231348
-3.16666666666667,0.0373105465853497,-2.43333333333333,0.0222377000989754
-3.13333333333334,0.0411344834003266,-2.4,0.027550240224354
-3.1,0.0499309047444865,-2.36666666666666,0.0318673409239256
-3.06666666666667,0.0625901390951124,-2.33333333333333,0.0275768551480241
-3.03333333333334,0.0495953947352425,-2.3,0.0431980695848601
-3,0.0572450519369223,-2.26666666666666,0.0501744190064389
-2.96666666666667,0.0610422635366913,-2.23333333333333,0.0535831522981279
-2.93333333333334,0.0705630639453377,-2.2,0.0699067536668087
-2.9,0.0918709100723201,-2.16666666666666,0.0831893652427697
-2.86666666666667,0.0934436863087947,-2.13333333333333,0.0861075217742227
-2.83333333333334,0.133399745395963,-2.1,0.0897611337917463
-2.8,0.147335843787085,-2.06666666666666,0.0881083111083067
-2.76666666666667,0.141447989912961,-2.03333333333333,0.0789228284865097
-2.73333333333334,0.125063999200542,-2,0.0509452182036017
-2.7,0.0886016735176694,-1.96666666666666,0.0414473332253281
-2.66666666666667,0.0792588458368276,-1.93333333333333,0.0303672846251178
-2.63333333333334,0.0728297630259258,-1.9,0.0410033908784704
-2.6,0.0787223436802421,-1.86666666666666,0.0360151787759939
-2.56666666666667,0.063611930320492,-1.83333333333333,0.0286170114900446
-2.53333333333334,0.0592226989551843,-1.8,0.0389330737589428
-2.5,0.0604809741447769,-1.76666666666666,0.0287662832085208
-2.46666666666667,0.0550188077924076,-1.73333333333333,0.0313814531296404
-2.43333333333334,0.0573394740980458,-1.7,0.0262949744181506
-2.4,0.0622135092493813,-1.66666666666666,0.0315886814756492
-2.36666666666667,0.0901772291008972,-1.63333333333333,0.0267082935317351
-2.33333333333334,0.0896371282889919,-1.6,0.0306240559299165
-2.3,0.0845523669743053,-1.56666666666666,0.0137524080318271
-2.26666666666667,0.0866180077326291,-1.53333333333333,0.0148155507059233
-2.23333333333334,0.0689727608079096,-1.5,0.0111249878720422
-2.2,0.050384332163597,-1.46666666666666,0.0117852796750866
-2.16666666666667,0.0542924466314271,-1.43333333333333,0.0125399479470461
-2.13333333333334,0.0644738933516323,-1.4,0.0113568884350619
-2.1,0.0680926721503248,-1.36666666666666,0.021865885266667
-2.06666666666667,0.06502576069503,-1.33333333333333,0.0204139948580198
